SampleName,StartDate,EndDate
Maxson Operations Data (06-01-2024),6/1/2024,6/1/2025

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
MX25FEB18-01-001,Maxson Operations Data (02-18-2025),2/18/2025,Rainfall,86.60,86.60,,inch
MX25FEB18-01-001,Maxson Operations Data (02-18-2025),2/18/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB18-01-001,Maxson Operations Data (02-18-2025),2/18/2025,Temperature - Effluent,14.60,14.60,,C
MX25FEB18-01-001,Maxson Operations Data (02-18-2025),2/18/2025,Temperature - Influent,12.20,12.20,,C
MX25FEB18-01-001,Maxson Operations Data (02-18-2025),2/18/2025,Temperature - North,17.80,17.80,,C
MX25FEB18-01-001,Maxson Operations Data (02-18-2025),2/18/2025,Wet Cake,,,,Gallons/Day
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,% VOL. RED.,,,,%
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Dissolved O2 - North,5.30,5.30,,mg/L
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,"Dissolved Oxygen, Effluent",8.90,8.90,,mg/L
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,"Dissolved Oxygen, Influent",1.30,1.30,,mg/L
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,"Flow(MAX), Influent",104.80,104.80,,MGD
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,"Flow, Effluent",,,,MGD
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,"Flow, Influent",89.90,89.90,,MGD
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Hours Bypassed,0.00,0.00,,
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Peracetic Acid,0.00,0.00,,ppm
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,pH - Effluent (Max),7.05,7.05,,pH Units
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,pH - Effluent (Min),6.81,6.81,,pH Units
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,pH - Influent,6.08,6.08,,pH Units
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Rainfall,0.05,0.05,,inch
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Temperature - Effluent,11.10,11.10,,C
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Temperature - Influent,15.20,15.20,,C
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Temperature - North,12.30,12.30,,C
MX25FEB19-01-001,Maxson Operations Data (02-19-2025),2/19/2025,Wet Cake,,,,Gallons/Day
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,% VOL. RED.,,,,%
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Dissolved O2 - North,9.11,9.11,,mg/L
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,"Dissolved Oxygen, Effluent",9.50,9.50,,mg/L
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,"Dissolved Oxygen, Influent",2.05,2.05,,mg/L
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,"Flow(MAX), Influent",90.50,90.50,,MGD
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,"Flow, Effluent",,,,MGD
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,"Flow, Influent",81.70,81.70,,MGD
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Hours Bypassed,0.00,0.00,,
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Peracetic Acid,0.00,0.00,,ppm
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,pH - Effluent (Max),7.00,7.00,,pH Units
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,pH - Effluent (Min),6.81,6.81,,pH Units
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,pH - Influent,6.09,6.09,,pH Units
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Rainfall,0.00,0.00,,inch
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Temperature - Effluent,11.55,11.55,,C
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Temperature - Influent,15.03,15.03,,C
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Temperature - North,17.70,17.70,,C
MX25FEB20-01-001,Maxson Operations Data (02-20-2025),2/20/2025,Wet Cake,,,,Gallons/Day
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,% VOL. RED.,,,,%
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Dissolved O2 - North,6.40,6.40,,mg/L
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,"Dissolved Oxygen, Effluent",10.30,10.30,,mg/L
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,"Dissolved Oxygen, Influent",2.60,2.60,,mg/L
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,"Flow(MAX), Influent",91.60,91.60,,MGD
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,"Flow, Effluent",,,,MGD
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,"Flow, Influent",82.90,82.90,,MGD
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Hours Bypassed,0.00,0.00,,
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Peracetic Acid,0.00,0.00,,ppm
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,pH - Effluent (Max),7.06,7.06,,pH Units
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,pH - Effluent (Min),6.81,6.81,,pH Units
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,pH - Influent,5.73,5.73,,pH Units
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Rainfall,0.00,0.00,,inch
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Temperature - Effluent,13.15,13.15,,C
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Temperature - Influent,16.10,16.10,,C
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Temperature - North,17.70,17.70,,C
MX25FEB21-01-001,Maxson Operations Data (02-21-2025),2/21/2025,Wet Cake,,,,Gallons/Day
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,% VOL. RED.,,,,%
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Dissolved O2 - North,6.30,6.30,,mg/L
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,"Dissolved Oxygen, Effluent",9.40,9.40,,mg/L
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,"Dissolved Oxygen, Influent",1.90,1.90,,mg/L
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,"Flow(MAX), Influent",94.10,94.10,,MGD
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,"Flow, Effluent",,,,MGD
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,"Flow, Influent",80.00,80.00,,MGD
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Hours Bypassed,0.00,0.00,,
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Peracetic Acid,0.00,0.00,,ppm
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,pH - Effluent (Max),6.81,6.81,,pH Units
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,pH - Effluent (Min),6.67,6.67,,pH Units
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,pH - Influent,5.64,5.64,,pH Units
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Rainfall,0.00,0.00,,inch
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Temperature - Effluent,15.50,15.50,,C
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Temperature - Influent,15.70,15.70,,C
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Temperature - North,14.30,14.30,,C
MX25FEB22-01-001,Maxson Operations Data (02-22-2025),2/22/2025,Wet Cake,,,,Gallons/Day
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,% VOL. RED.,,,,%
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Dissolved O2 - North,7.30,7.30,,mg/L
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,"Dissolved Oxygen, Effluent",9.70,9.70,,mg/L
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,"Dissolved Oxygen, Influent",1.70,1.70,,mg/L
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,"Flow(MAX), Influent",84.40,84.40,,MGD
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,"Flow, Effluent",,,,MGD
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,"Flow, Influent",76.50,76.50,,MGD
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Hours Bypassed,0.00,0.00,,
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Peracetic Acid,0.00,0.00,,ppm
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,pH - Effluent (Max),6.81,6.81,,pH Units
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,pH - Effluent (Min),6.75,6.75,,pH Units
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,pH - Influent,5.90,5.90,,pH Units
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Rainfall,0.00,0.00,,inch
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Temperature - Effluent,17.10,17.10,,C
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Temperature - Influent,16.30,16.30,,C
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Temperature - North,19.20,19.20,,C
MX25FEB23-01-001,Maxson Operations Data (02-23-2025),2/23/2025,Wet Cake,,,,Gallons/Day
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,% VOL. RED.,,,,%
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Dissolved O2 - North,1.40,1.40,,mg/L
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,"Dissolved Oxygen, Effluent",9.20,9.20,,mg/L
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,"Dissolved Oxygen, Influent",1.30,1.30,,mg/L
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,"Flow(MAX), Influent",84.30,84.30,,MGD
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,"Flow, Effluent",,,,MGD
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,"Flow, Influent",72.60,72.60,,MGD
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Hours Bypassed,0.00,0.00,,
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Peracetic Acid,0.00,0.00,,ppm
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,pH - Effluent (Max),6.95,6.95,,pH Units
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,pH - Effluent (Min),6.87,6.87,,pH Units
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,pH - Influent,5.63,5.63,,pH Units
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Rainfall,0.00,0.00,,inch
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Temperature - Effluent,17.40,17.40,,C
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Temperature - Influent,18.10,18.10,,C
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Temperature - North,18.50,18.50,,C
MX25FEB24-01-001,Maxson Operations Data (02-24-2025),2/24/2025,Wet Cake,,,,Gallons/Day
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,% VOL. RED.,,,,%
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Dissolved O2 - North,1.50,1.50,,mg/L
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,"Dissolved Oxygen, Effluent",9.30,9.30,,mg/L
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,"Dissolved Oxygen, Influent",0.70,0.70,,mg/L
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,"Flow(MAX), Influent",80.30,80.30,,MGD
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,"Flow, Effluent",,,,MGD
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,"Flow, Influent",70.80,70.80,,MGD
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Hours Bypassed,0.00,0.00,,
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Peracetic Acid,0.00,0.00,,ppm
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,pH - Effluent (Max),7.03,7.03,,pH Units
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,pH - Effluent (Min),6.93,6.93,,pH Units
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,pH - Influent,5.76,5.76,,pH Units
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Rainfall,0.00,0.00,,inch
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Temperature - Effluent,18.80,18.80,,C
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Temperature - Influent,19.90,19.90,,C
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Temperature - North,18.10,18.10,,C
MX25FEB25-01-001,Maxson Operations Data (02-25-2025),2/25/2025,Wet Cake,,,,Gallons/Day
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,% VOL. RED.,,,,%
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Dissolved O2 - North,2.00,2.00,,mg/L
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,"Dissolved Oxygen, Effluent",9.70,9.70,,mg/L
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,"Dissolved Oxygen, Influent",1.20,1.20,,mg/L
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,"Flow(MAX), Influent",77.00,77.00,,MGD
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,"Flow, Effluent",,,,MGD
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,"Flow, Influent",70.80,70.80,,MGD
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Hours Bypassed,0.00,0.00,,
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Peracetic Acid,0.00,0.00,,ppm
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,pH - Effluent (Max),7.06,7.06,,pH Units
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,pH - Effluent (Min),6.70,6.70,,pH Units
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,pH - Influent,5.45,5.45,,pH Units
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Rainfall,0.00,0.00,,inch
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Temperature - Effluent,18.90,18.90,,C
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Temperature - Influent,20.20,20.20,,C
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Temperature - North,18.90,18.90,,C
MX25FEB26-01-001,Maxson Operations Data (02-26-2025),2/26/2025,Wet Cake,,,,Gallons/Day
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,% VOL. RED.,,,,%
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Dissolved O2 - North,6.10,6.10,,mg/L
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,"Dissolved Oxygen, Effluent",10.00,10.00,,mg/L
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,"Dissolved Oxygen, Influent",0.70,0.70,,mg/L
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,"Flow(MAX), Influent",79.20,79.20,,MGD
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,"Flow, Effluent",,,,MGD
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,"Flow, Influent",70.00,70.00,,MGD
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Hours Bypassed,0.00,0.00,,
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Peracetic Acid,0.00,0.00,,ppm
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,pH - Effluent (Max),7.06,7.06,,pH Units
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,pH - Effluent (Min),6.93,6.93,,pH Units
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,pH - Influent,5.40,5.40,,pH Units
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Rainfall,0.00,0.00,,inch
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Temperature - Effluent,20.00,20.00,,C
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Temperature - Influent,20.30,20.30,,C
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Temperature - North,19.70,19.70,,C
MX25FEB27-01-001,Maxson Operations Data (02-27-2025),2/27/2025,Wet Cake,,,,Gallons/Day
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,% VOL. RED.,,,,%
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Dissolved O2 - North,6.80,6.80,,mg/L
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,"Dissolved Oxygen, Effluent",9.10,9.10,,mg/L
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,"Dissolved Oxygen, Influent",1.10,1.10,,mg/L
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,"Flow(MAX), Influent",77.00,77.00,,MGD
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,"Flow, Effluent",,,,MGD
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,"Flow, Influent",68.00,68.00,,MGD
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Hours Bypassed,0.00,0.00,,
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Peracetic Acid,0.00,0.00,,ppm
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,pH - Effluent (Max),6.94,6.94,,pH Units
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,pH - Effluent (Min),6.82,6.82,,pH Units
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,pH - Influent,5.63,5.63,,pH Units
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Pounds of Chlorine - Effluent,,,,pH Units
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Pounds of Sulfur Dioxide - Effluent,,,,pH Units
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Rainfall,0.00,0.00,,inch
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Temperature - DIG.SDG.,21.70,21.70,,C
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Temperature - Effluent,19.60,19.60,,C
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Temperature - Influent,19.90,19.90,,C
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Temperature - North,19.20,19.20,,C
MX25FEB28-01-001,Maxson Operations Data (02-28-2025),2/28/2025,Wet Cake,,,,Gallons/Day
MX25MAR01-01-001,Maxson Operations Data (03-01-2025),3/1/2025,% Solids (Generated Monthly-MOR),0,0,,%
MX25MAR01-01-001,Maxson Operations Data (03-01-2025),3/1/2025,Qty Wet Sludge Disposed,0,0,,Gallons/Month
MX25MAR01-01-001,Maxson Operations Data (03-01-2025),3/1/2025,Qty Wet Sludge Generated,0,0,,Gallons/Month
MX25MAR01-01-001,Maxson Operations Data (03-01-2025),3/1/2025,Volatile Solids Reduction Waste Sludge to Disposal,0,0,,mg/L
MX25MAR01-01-001,Maxson Operations Data (03-01-2025),3/1/2025,Weight of Sludge(Dry) Disposed,0,0,,Metric Tons/Month
MX25MAR01-01-001,Maxson Operations Data (03-01-2025),3/1/2025,Weight of Sludge(Dry) Generated,0,0,,Metric Tons/Month
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,% VOL. RED.,,,,%
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,Cake Dry Tons/Day,,,,Tons/Day
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,Dissolved O2 - North,7.70,7.70,,mg/L
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,"Dissolved Oxygen, Effluent",10.60,10.60,,mg/L
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,"Dissolved Oxygen, Influent",1.40,1.40,,mg/L
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,"Flow(MAX), Influent",81.30,81.30,,MGD
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,"Flow, Effluent",,,,MGD
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,"Flow, Influent",65.80,65.80,,MGD
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,Hours Bypassed,0.00,0.00,,
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,Peracetic Acid,0.00,0.00,,ppm
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,pH - Effluent (Max),7.01,7.01,,pH Units
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,pH - Effluent (Min),6.89,6.89,,pH Units
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,pH - Influent,6.20,6.20,,pH Units
MX25MAR01-02-001,Maxson Operations Data (03-01-2025),3/1/2025,Pounds of Chlorine - Effluent,,,,pH Units
