SampleName,StartDate,EndDate
TEM ABF Influent (TF) (08-01-2025),8/1/2025,1/9/2026

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST25DEC15-01-033 ,TEM ABF Influent (12-14-2025),12/14/2025,Volatile Suspended Solids,143,143,,mg/L
ST25DEC15-01-033 ,TEM ABF Influent (12-14-2025),12/14/2025,pH,6.90,6.90,,pH Units
ST25DEC15-01-033 ,TEM ABF Influent (12-14-2025),12/14/2025,Soluble BOD,330,330,,mg/L
ST25DEC16-01-033 ,TEM ABF Influent (12-15-2025),12/15/2025,% Volatile Suspended Solids,86,86,,%
ST25DEC16-01-033 ,TEM ABF Influent (12-15-2025),12/15/2025,Total Suspended Solids,157,157,,mg/L
ST25DEC16-01-033 ,TEM ABF Influent (12-15-2025),12/15/2025,Volatile Suspended Solids,136,136,,mg/L
ST25DEC16-01-033 ,TEM ABF Influent (12-15-2025),12/15/2025,pH,7.04,7.04,,pH Units
ST25DEC16-01-033 ,TEM ABF Influent (12-15-2025),12/15/2025,Soluble BOD,293,293,,mg/L
ST25DEC17-01-033 ,TEM ABF Influent (12-16-2025),12/16/2025,% Volatile Suspended Solids,87,87,,%
ST25DEC17-01-033 ,TEM ABF Influent (12-16-2025),12/16/2025,Total Suspended Solids,210,210,,mg/L
ST25DEC17-01-033 ,TEM ABF Influent (12-16-2025),12/16/2025,Volatile Suspended Solids,183,183,,mg/L
ST25DEC17-01-033 ,TEM ABF Influent (12-16-2025),12/16/2025,pH,6.38,6.38,,pH Units
ST25DEC17-01-033 ,TEM ABF Influent (12-16-2025),12/16/2025,Soluble BOD,445,445,,mg/L
ST25DEC18-01-035 ,TEM ABF Influent (12-17-2025),12/17/2025,pH,6.56,6.56,,pH Units
ST25DEC18-01-035 ,TEM ABF Influent (12-17-2025),12/17/2025,Soluble BOD,539,539,,mg/L
ST25DEC18-01-035 ,TEM ABF Influent (12-17-2025),12/17/2025,% Volatile Suspended Solids,92,92,,%
ST25DEC18-01-035 ,TEM ABF Influent (12-17-2025),12/17/2025,Total Suspended Solids,200,200,,mg/L
ST25DEC18-01-035 ,TEM ABF Influent (12-17-2025),12/17/2025,Volatile Suspended Solids,183,183,,mg/L
ST25DEC19-01-033 ,TEM ABF Influent (12-18-2025),12/18/2025,% Volatile Suspended Solids,89,89,,%
ST25DEC19-01-033 ,TEM ABF Influent (12-18-2025),12/18/2025,Total Suspended Solids,294,294,,mg/L
ST25DEC19-01-033 ,TEM ABF Influent (12-18-2025),12/18/2025,Volatile Suspended Solids,263,263,,mg/L
ST25DEC19-01-033 ,TEM ABF Influent (12-18-2025),12/18/2025,pH,6.57,6.57,,pH Units
ST25DEC19-01-033 ,TEM ABF Influent (12-18-2025),12/18/2025,Soluble BOD,518,518,,mg/L
ST25DEC20-02-032 ,TEM ABF Influent (12-19-2025),12/19/2025,% Volatile Suspended Solids,99,99,,%
ST25DEC20-02-032 ,TEM ABF Influent (12-19-2025),12/19/2025,Total Suspended Solids,201,201,,mg/L
ST25DEC20-02-032 ,TEM ABF Influent (12-19-2025),12/19/2025,Volatile Suspended Solids,199,199,,mg/L
ST25DEC20-02-032 ,TEM ABF Influent (12-19-2025),12/19/2025,pH,6.74,6.74,,pH Units
ST25DEC20-02-032 ,TEM ABF Influent (12-19-2025),12/19/2025,Soluble BOD,417,417,,mg/L
ST25DEC21-02-032 ,TEM ABF Influent (12-20-2025),12/20/2025,% Volatile Suspended Solids,77,77,,%
ST25DEC21-02-032 ,TEM ABF Influent (12-20-2025),12/20/2025,Total Suspended Solids,176,176,,mg/L
ST25DEC21-02-032 ,TEM ABF Influent (12-20-2025),12/20/2025,Volatile Suspended Solids,135,135,,mg/L
ST25DEC21-02-032 ,TEM ABF Influent (12-20-2025),12/20/2025,pH,6.83,6.83,,pH Units
ST25DEC21-02-032 ,TEM ABF Influent (12-20-2025),12/20/2025,Soluble BOD,322,322,,mg/L
ST25DEC22-01-033 ,TEM ABF Influent (12-21-2025),12/21/2025,% Volatile Suspended Solids,75,75,,%
ST25DEC22-01-033 ,TEM ABF Influent (12-21-2025),12/21/2025,Total Suspended Solids,142,142,,mg/L
ST25DEC22-01-033 ,TEM ABF Influent (12-21-2025),12/21/2025,Volatile Suspended Solids,106,106,,mg/L
ST25DEC22-01-033 ,TEM ABF Influent (12-21-2025),12/21/2025,pH,6.80,6.80,,pH Units
ST25DEC22-01-033 ,TEM ABF Influent (12-21-2025),12/21/2025,Soluble BOD,460,460,,mg/L
ST25DEC23-01-033 ,TEM ABF Influent (12-22-2025),12/22/2025,% Volatile Suspended Solids,80,80,,%
ST25DEC23-01-033 ,TEM ABF Influent (12-22-2025),12/22/2025,Total Suspended Solids,162,162,,mg/L
ST25DEC23-01-033 ,TEM ABF Influent (12-22-2025),12/22/2025,Volatile Suspended Solids,130,130,,mg/L
ST25DEC23-01-033 ,TEM ABF Influent (12-22-2025),12/22/2025,pH,6.90,6.90,,pH Units
ST25DEC23-01-033 ,TEM ABF Influent (12-22-2025),12/22/2025,Soluble BOD,336,336,,mg/L
ST25DEC24-01-033 ,TEM ABF Influent (12-23-2025),12/23/2025,% Volatile Suspended Solids,93,93,,%
ST25DEC24-01-033 ,TEM ABF Influent (12-23-2025),12/23/2025,Total Suspended Solids,211,211,,mg/L
ST25DEC24-01-033 ,TEM ABF Influent (12-23-2025),12/23/2025,Volatile Suspended Solids,196,196,,mg/L
ST25DEC24-01-033 ,TEM ABF Influent (12-23-2025),12/23/2025,pH,6.76,6.76,,pH Units
ST25DEC24-01-033 ,TEM ABF Influent (12-23-2025),12/23/2025,Soluble BOD,463,463,,mg/L
ST25DEC25-01-035 ,TEM ABF Influent (12-24-2025),12/24/2025,pH,6.96,6.96,,pH Units
ST25DEC25-01-035 ,TEM ABF Influent (12-24-2025),12/24/2025,Soluble BOD,348,348,,mg/L
ST25DEC25-01-035 ,TEM ABF Influent (12-24-2025),12/24/2025,% Volatile Suspended Solids,91,91,,%
ST25DEC25-01-035 ,TEM ABF Influent (12-24-2025),12/24/2025,Total Suspended Solids,416,416,,mg/L
ST25DEC25-01-035 ,TEM ABF Influent (12-24-2025),12/24/2025,Volatile Suspended Solids,380,380,,mg/L
ST25DEC26-01-033 ,TEM ABF Influent (12-25-2025),12/25/2025,% Volatile Suspended Solids,93,93,,%
ST25DEC26-01-033 ,TEM ABF Influent (12-25-2025),12/25/2025,Total Suspended Solids,106,106,,mg/L
ST25DEC26-01-033 ,TEM ABF Influent (12-25-2025),12/25/2025,Volatile Suspended Solids,99,99,,mg/L
ST25DEC26-01-033 ,TEM ABF Influent (12-25-2025),12/25/2025,pH,6.83,6.83,,pH Units
ST25DEC26-01-033 ,TEM ABF Influent (12-25-2025),12/25/2025,Soluble BOD,406,406,,mg/L
ST25DEC27-02-032 ,TEM ABF Influent (12-26-2025),12/26/2025,% Volatile Suspended Solids,82,82,,%
ST25DEC27-02-032 ,TEM ABF Influent (12-26-2025),12/26/2025,Total Suspended Solids,156,156,,mg/L
ST25DEC27-02-032 ,TEM ABF Influent (12-26-2025),12/26/2025,Volatile Suspended Solids,128,128,,mg/L
ST25DEC27-02-032 ,TEM ABF Influent (12-26-2025),12/26/2025,pH,6.71,6.71,,pH Units
ST25DEC27-02-032 ,TEM ABF Influent (12-26-2025),12/26/2025,Soluble BOD,389,389,,mg/L
ST25DEC28-02-032 ,TEM ABF Influent (12-27-2025),12/27/2025,% Volatile Suspended Solids,94,94,,%
ST25DEC28-02-032 ,TEM ABF Influent (12-27-2025),12/27/2025,Total Suspended Solids,138,138,,mg/L
ST25DEC28-02-032 ,TEM ABF Influent (12-27-2025),12/27/2025,Volatile Suspended Solids,130,130,,mg/L
ST25DEC28-02-032 ,TEM ABF Influent (12-27-2025),12/27/2025,pH,6.65,6.65,,pH Units
ST25DEC28-02-032 ,TEM ABF Influent (12-27-2025),12/27/2025,Soluble BOD,>332,>332,T,mg/L
ST25DEC29-01-033 ,TEM ABF Influent (12-28-2025),12/28/2025,% Volatile Suspended Solids,89,89,,%
ST25DEC29-01-033 ,TEM ABF Influent (12-28-2025),12/28/2025,Total Suspended Solids,142,142,,mg/L
ST25DEC29-01-033 ,TEM ABF Influent (12-28-2025),12/28/2025,Volatile Suspended Solids,127,127,,mg/L
ST25DEC29-01-033 ,TEM ABF Influent (12-28-2025),12/28/2025,pH,6.82,6.82,,pH Units
ST25DEC29-01-033 ,TEM ABF Influent (12-28-2025),12/28/2025,Soluble BOD,268,268,,mg/L
ST25DEC30-01-033 ,TEM ABF Influent (12-29-2025),12/29/2025,% Volatile Suspended Solids,100,100,,%
ST25DEC30-01-033 ,TEM ABF Influent (12-29-2025),12/29/2025,Total Suspended Solids,123,123,,mg/L
ST25DEC30-01-033 ,TEM ABF Influent (12-29-2025),12/29/2025,Volatile Suspended Solids,123,123,,mg/L
ST25DEC30-01-033 ,TEM ABF Influent (12-29-2025),12/29/2025,pH,6.91,6.91,,pH Units
ST25DEC30-01-033 ,TEM ABF Influent (12-29-2025),12/29/2025,Soluble BOD,298,298,,mg/L
ST25DEC31-01-033 ,TEM ABF Influent (12-30-2025),12/30/2025,% Volatile Suspended Solids,92,92,,%
ST25DEC31-01-033 ,TEM ABF Influent (12-30-2025),12/30/2025,Total Suspended Solids,110,110,,mg/L
ST25DEC31-01-033 ,TEM ABF Influent (12-30-2025),12/30/2025,Volatile Suspended Solids,101,101,,mg/L
ST25DEC31-01-033 ,TEM ABF Influent (12-30-2025),12/30/2025,pH,6.70,6.70,,pH Units
ST25DEC31-01-033 ,TEM ABF Influent (12-30-2025),12/30/2025,Soluble BOD,305,305,,mg/L
ST26JAN01-06-035 ,TEM ABF Influent (12-31-2025),12/31/2025,pH,6.71,6.71,,pH Units
ST26JAN01-06-035 ,TEM ABF Influent (12-31-2025),12/31/2025,Soluble BOD,302,302,,mg/L
ST26JAN01-06-035 ,TEM ABF Influent (12-31-2025),12/31/2025,% Volatile Suspended Solids,86,86,,%
ST26JAN01-06-035 ,TEM ABF Influent (12-31-2025),12/31/2025,Total Suspended Solids,211,211,,mg/L
ST26JAN01-06-035 ,TEM ABF Influent (12-31-2025),12/31/2025,Volatile Suspended Solids,181,181,,mg/L
ST26JAN02-01-033 ,TEM ABF Influent (01-01-2026),1/1/2026,% Volatile Suspended Solids,83,83,,%
ST26JAN02-01-033 ,TEM ABF Influent (01-01-2026),1/1/2026,Total Suspended Solids,131,131,,mg/L
ST26JAN02-01-033 ,TEM ABF Influent (01-01-2026),1/1/2026,Volatile Suspended Solids,109,109,,mg/L
ST26JAN02-01-033 ,TEM ABF Influent (01-01-2026),1/1/2026,pH,7.31,7.31,,pH Units
ST26JAN02-01-033 ,TEM ABF Influent (01-01-2026),1/1/2026,Soluble BOD,240,240,,mg/L
ST26JAN03-02-032 ,TEM ABF Influent (01-02-2026),1/2/2026,% Volatile Suspended Solids,92,92,,%
ST26JAN03-02-032 ,TEM ABF Influent (01-02-2026),1/2/2026,Total Suspended Solids,122,122,,mg/L
ST26JAN03-02-032 ,TEM ABF Influent (01-02-2026),1/2/2026,Volatile Suspended Solids,112,112,,mg/L
ST26JAN03-02-032 ,TEM ABF Influent (01-02-2026),1/2/2026,pH,6.88,6.88,,pH Units
ST26JAN03-02-032 ,TEM ABF Influent (01-02-2026),1/2/2026,Soluble BOD,406,406,,mg/L
ST26JAN04-02-032 ,TEM ABF Influent (01-03-2026),1/3/2026,% Volatile Suspended Solids,92,92,,%
ST26JAN04-02-032 ,TEM ABF Influent (01-03-2026),1/3/2026,Total Suspended Solids,153,153,,mg/L
ST26JAN04-02-032 ,TEM ABF Influent (01-03-2026),1/3/2026,Volatile Suspended Solids,140,140,,mg/L
ST26JAN04-02-032 ,TEM ABF Influent (01-03-2026),1/3/2026,pH,6.87,6.87,,pH Units
ST26JAN04-02-032 ,TEM ABF Influent (01-03-2026),1/3/2026,Soluble BOD,261,261,,mg/L
ST26JAN05-01-033 ,TEM ABF Influent (01-04-2026),1/4/2026,% Volatile Suspended Solids,90,90,,%
ST26JAN05-01-033 ,TEM ABF Influent (01-04-2026),1/4/2026,Total Suspended Solids,130,130,,mg/L
ST26JAN05-01-033 ,TEM ABF Influent (01-04-2026),1/4/2026,Volatile Suspended Solids,117,117,,mg/L
ST26JAN05-01-033 ,TEM ABF Influent (01-04-2026),1/4/2026,pH,7.37,7.37,,pH Units
ST26JAN05-01-033 ,TEM ABF Influent (01-04-2026),1/4/2026,Soluble BOD,138,138,,mg/L
ST26JAN06-01-033 ,TEM ABF Influent (01-05-2026),1/5/2026,% Volatile Suspended Solids,97,97,,%
ST26JAN06-01-033 ,TEM ABF Influent (01-05-2026),1/5/2026,Total Suspended Solids,108,108,,mg/L
ST26JAN06-01-033 ,TEM ABF Influent (01-05-2026),1/5/2026,Volatile Suspended Solids,105,105,,mg/L
ST26JAN06-01-033 ,TEM ABF Influent (01-05-2026),1/5/2026,pH,6.74,6.74,,pH Units
ST26JAN06-01-033 ,TEM ABF Influent (01-05-2026),1/5/2026,Soluble BOD,369,369,,mg/L
ST26JAN07-01-033 ,TEM ABF Influent (01-06-2026),1/6/2026,% Volatile Suspended Solids,95,95,,%
ST26JAN07-01-033 ,TEM ABF Influent (01-06-2026),1/6/2026,Total Suspended Solids,144,144,,mg/L
ST26JAN07-01-033 ,TEM ABF Influent (01-06-2026),1/6/2026,Volatile Suspended Solids,138,138,,mg/L
ST26JAN07-01-033 ,TEM ABF Influent (01-06-2026),1/6/2026,pH,6.71,6.71,,pH Units
ST26JAN07-01-033 ,TEM ABF Influent (01-06-2026),1/6/2026,Soluble BOD,432,432,,mg/L
ST26JAN08-01-035 ,TEM ABF Influent (01-07-2026),1/7/2026,% Volatile Suspended Solids,89,89,,%
ST26JAN08-01-035 ,TEM ABF Influent (01-07-2026),1/7/2026,Total Suspended Solids,124,124,,mg/L
ST26JAN08-01-035 ,TEM ABF Influent (01-07-2026),1/7/2026,Volatile Suspended Solids,111,111,,mg/L
ST26JAN09-01-033 ,TEM ABF Influent (01-08-2026),1/8/2026,% Volatile Suspended Solids,92,92,,%
ST26JAN09-01-033 ,TEM ABF Influent (01-08-2026),1/8/2026,Total Suspended Solids,138,138,,mg/L
ST26JAN09-01-033 ,TEM ABF Influent (01-08-2026),1/8/2026,Volatile Suspended Solids,126,126,,mg/L
ST26JAN10-02-032 ,TEM ABF Influent (01-09-2026),1/9/2026,% Volatile Suspended Solids,96,96,,%
ST26JAN10-02-032 ,TEM ABF Influent (01-09-2026),1/9/2026,Total Suspended Solids,178,178,,mg/L
ST26JAN10-02-032 ,TEM ABF Influent (01-09-2026),1/9/2026,Volatile Suspended Solids,170,170,,mg/L

